data_status,msn,statecode,year,data
2024,SNICD,GA,2024,29.13
2024,SNICP,GA,2020,771
2024,SNICP,GA,2021,724
2024,SNICP,GA,2022,695
2024,SNICP,GA,2023,696
2024,SNICP,GA,2024,608
2024,SNICV,GA,2020,77.6
2024,SNICV,GA,2021,100.3
2024,SNICV,GA,2022,125.9
2024,SNICV,GA,2023,112.8
2024,SNICV,GA,2024,93
2024,SOCCB,GA,2020,175
2024,SOCCB,GA,2021,216
2024,SOCCB,GA,2022,223
2024,SOCCB,GA,2023,268
2024,SOCCB,GA,2024,323
2024,SOCCP,GA,2020,51
2024,SOCCP,GA,2021,63
2024,SOCCP,GA,2022,65
2024,SOCCP,GA,2023,78
2024,SOCCP,GA,2024,95
2024,SOEGB,GA,2020,12886
2024,SOEGB,GA,2021,16604
2024,SOEGB,GA,2022,23697
2024,SOEGB,GA,2023,25754
2024,SOEGB,GA,2024,31332
2024,SOEGP,GA,2020,3777
2024,SOEGP,GA,2021,4866
2024,SOEGP,GA,2022,6945
2024,SOEGP,GA,2023,7548
2024,SOEGP,GA,2024,9183
2024,SOGBP,GA,2020,2196
2024,SOGBP,GA,2021,3068
2024,SOGBP,GA,2022,3631
2024,SOGBP,GA,2023,4123
2024,SOGBP,GA,2024,5003
2024,SOICB,GA,2020,856
2024,SOICB,GA,2021,865
2024,SOICB,GA,2022,725
2024,SOICB,GA,2023,886
2024,SOICB,GA,2024,889
2024,SOICP,GA,2020,251
2024,SOICP,GA,2021,254
2024,SOICP,GA,2022,212
2024,SOICP,GA,2023,260
2024,SOICP,GA,2024,260
2024,SOPRB,GA,2020,14351
2024,SOPRB,GA,2021,18210
2024,SOPRB,GA,2022,25345
2024,SOPRB,GA,2023,27853
2024,SOPRB,GA,2024,33603
2024,SOR7P,GA,2020,30
2024,SOR7P,GA,2021,57
2024,SOR7P,GA,2022,109
2024,SOR7P,GA,2023,183
2024,SOR7P,GA,2024,215
2024,SORCB,GA,2020,433
2024,SORCB,GA,2021,524
2024,SORCB,GA,2022,700
2024,SORCB,GA,2023,946
2024,SORCB,GA,2024,1059
2024,SOTCB,GA,2020,14351
2024,SOTCB,GA,2021,18210
2024,SOTCB,GA,2022,25345
2024,SOTCB,GA,2023,27853
2024,SOTCB,GA,2024,33603
2024,SOTGP,GA,2020,4109
2024,SOTGP,GA,2021,5241
2024,SOTGP,GA,2022,7332
2024,SOTGP,GA,2023,8069
2024,SOTGP,GA,2024,9753
2024,SOTXB,GA,2020,1464
2024,SOTXB,GA,2021,1606
2024,SOTXB,GA,2022,1648
2024,SOTXB,GA,2023,2099
2024,SOTXB,GA,2024,2271
2024,SPCAS,GA,2020,23.1
2024,SPCAS,GA,2021,23.5
2024,SPCAS,GA,2022,24.7
2024,SPCAS,GA,2023,22.8
2024,SPCAS,GA,2024,22.9
2024,TEACB,GA,2020,825806
2024,TEACB,GA,2021,862159
2024,TEACB,GA,2022,877379
2024,TEACB,GA,2023,948760
2024,TEACB,GA,2024,935190
2024,TEACD,GA,2020,15.94
2024,TEACD,GA,2021,21.42
2024,TEACD,GA,2022,29.47
2024,TEACD,GA,2023,25.84
2024,TEACD,GA,2024,24.05
2024,TEACE,GA,2020,55.818
2024,TEACE,GA,2021,58.41
2024,TEACE,GA,2022,59.561
2024,TEACE,GA,2023,64.209
2024,TEACE,GA,2024,63.335
2024,TEACV,GA,2020,13052.3
2024,TEACV,GA,2021,18312.2
2024,TEACV,GA,2022,25580.2
2024,TEACV,GA,2023,24207
2024,TEACV,GA,2024,22217.2
2024,TEAPB,GA,2020,76.9
2024,TEAPB,GA,2021,79.9
2024,TEAPB,GA,2022,80.3
2024,TEAPB,GA,2023,85.8
2024,TEAPB,GA,2024,83.5
2024,TECCB,GA,2020,473585
2024,TECCB,GA,2021,494375
2024,TECCB,GA,2022,528553
2024,TECCB,GA,2023,540712
2024,TECCB,GA,2024,585718
2024,TECCD,GA,2020,22.86
2024,TECCD,GA,2021,24.63
2024,TECCD,GA,2022,29.01
2024,TECCD,GA,2023,26.17
2024,TECCD,GA,2024,26.11
2024,TECCE,GA,2020,4.303
2024,TECCE,GA,2021,4.557
2024,TECCE,GA,2022,4.769
2024,TECCE,GA,2023,4.437
2024,TECCE,GA,2024,4.583
2024,TECCV,GA,2020,5176.5
2024,TECCV,GA,2021,5806.8
2024,TECCV,GA,2022,7321.7
2024,TECCV,GA,2023,6615.2
2024,TECCV,GA,2024,7015.7
2024,TECPB,GA,2020,44.1
2024,TECPB,GA,2021,45.8
2024,TECPB,GA,2022,48.4
2024,TECPB,GA,2023,48.9
2024,TECPB,GA,2024,52.3
2024,TEEIB,GA,2020,981369
2024,TEEIB,GA,2021,1022925
2024,TEEIB,GA,2022,1038875
2024,TEEIB,GA,2023,1066586
2024,TEEIB,GA,2024,1174048
2024,TEEIE,GA,2020,37.302
2024,TEEIE,GA,2021,40.858
2024,TEEIE,GA,2022,40.434
2024,TEEIE,GA,2023,39.9
2024,TEEIE,GA,2024,40.055
2024,TEGDS,GA,2020,4.87
2024,TEGDS,GA,2021,5.48
2024,TEGDS,GA,2022,6.5
2024,TEGDS,GA,2023,5.61
2024,TEGDS,GA,2024,5.22
2024,TEICB,GA,2020,700049
2024,TEICB,GA,2021,734148
2024,TEICB,GA,2022,745185
2024,TEICB,GA,2023,719969
2024,TEICB,GA,2024,722660
2024,TEICD,GA,2020,7.57
2024,TEICD,GA,2021,9.42
2024,TEICD,GA,2022,13.43
2024,TEICD,GA,2023,10.76
2024,TEICD,GA,2024,10.57
2024,TEICE,GA,2020,11.83
2024,TEICE,GA,2021,12.76
2024,TEICE,GA,2022,12.471
2024,TEICE,GA,2023,12.065
2024,TEICE,GA,2024,12.166
2024,TEICV,GA,2020,3811.8
2024,TEICV,GA,2021,4962.5
2024,TEICV,GA,2022,7030
2024,TEICV,GA,2023,5480.3
2024,TEICV,GA,2024,5329.1
2024,TEIPB,GA,2020,65.2
2024,TEIPB,GA,2021,68
2024,TEIPB,GA,2022,68.2
2024,TEIPB,GA,2023,65.1
2024,TEIPB,GA,2024,64.5
2024,TENEB,GA,2020,2047511
2024,TENEB,GA,2021,2140428
2024,TENEB,GA,2022,2210916
2024,TENEB,GA,2023,2205068
2024,TENEB,GA,2024,2184198
2024,TEPFB,GA,2020,777918
2024,TEPFB,GA,2021,807422
2024,TEPFB,GA,2022,851910
2024,TEPFB,GA,2023,841379
2024,TEPFB,GA,2024,907076
2024,TEPRB,GA,2020,611222
2024,TEPRB,GA,2021,624480
2024,TEPRB,GA,2022,641301
2024,TEPRB,GA,2023,668301
2024,TEPRB,GA,2024,776457
2024,TERCB,GA,2020,659293
2024,TERCB,GA,2021,674235
2024,TERCB,GA,2022,701106
2024,TERCB,GA,2023,663934
2024,TERCB,GA,2024,717097
2024,TERCD,GA,2020,27.34
2024,TERCD,GA,2021,28.26
2024,TERCD,GA,2022,31.24
2024,TERCD,GA,2023,31.67
2024,TERCD,GA,2024,31.96
2024,TERCE,GA,2020,7.048
2024,TERCE,GA,2021,7.377
2024,TERCE,GA,2022,7.788
2024,TERCE,GA,2023,7.064
2024,TERCE,GA,2024,7.687
2024,TERCV,GA,2020,9076.9
2024,TERCV,GA,2021,9610.5
2024,TERCV,GA,2022,11142.7
2024,TERCV,GA,2023,10561.6
2024,TERCV,GA,2024,11419.1
2024,TERFB,GA,2020,0
2024,TERFB,GA,2021,0
2024,TERFB,GA,2022,0
2024,TERFB,GA,2023,0
2024,TERFB,GA,2024,0
2024,TERPB,GA,2020,61.4
2024,TERPB,GA,2021,62.5
2024,TERPB,GA,2022,64.1
2024,TERPB,GA,2023,60
2024,TERPB,GA,2024,64
2024,TETCB,GA,2020,2658733
2024,TETCB,GA,2021,2764908
2024,TETCB,GA,2022,2852217
2024,TETCB,GA,2023,2873369
2024,TETCB,GA,2024,2960655
2024,TETCD,GA,2020,16.54
2024,TETCD,GA,2021,19.76
2024,TETCD,GA,2022,25.53
2024,TETCD,GA,2023,23.06
2024,TETCD,GA,2024,22.39
2024,TETCE,GA,2020,116.302
2024,TETCE,GA,2021,123.963
2024,TETCE,GA,2022,125.023
2024,TETCE,GA,2023,127.675
2024,TETCE,GA,2024,127.826
2024,TETCV,GA,2020,31117.5
2024,TETCV,GA,2021,38692
2024,TETCV,GA,2022,51074.6
2024,TETCV,GA,2023,46864.1
2024,TETCV,GA,2024,45981
2024,TETGR,GA,2020,4.41
2024,TETGR,GA,2021,4.3
2024,TETGR,GA,2022,4.26
2024,TETGR,GA,2023,4.23
2024,TETGR,GA,2024,4.24
2024,TETPB,GA,2020,247.7
2024,TETPB,GA,2021,256.2
2024,TETPB,GA,2022,261
2024,TETPB,GA,2023,259.7
2024,TETPB,GA,2024,264.2
2024,TETPV,GA,2020,2899.3
2024,TETPV,GA,2021,3584.9
2024,TETPV,GA,2022,4672.9
2024,TETPV,GA,2023,4235.9
2024,TETPV,GA,2024,4103.9
2024,TETXB,GA,2020,2658733
2024,TETXB,GA,2021,2764917
2024,TETXB,GA,2022,2852223
2024,TETXB,GA,2023,2873374
2024,TETXB,GA,2024,2960665
2024,TETXD,GA,2020,16.54
2024,TETXD,GA,2021,19.76
2024,TETXD,GA,2022,25.53
2024,TETXD,GA,2023,23.06
2024,TETXD,GA,2024,22.39
2024,TETXV,GA,2020,31117.5
2024,TETXV,GA,2021,38692
2024,TETXV,GA,2022,51074.6
2024,TETXV,GA,2023,46864.1
2024,TETXV,GA,2024,45981
2024,TNACB,GA,2020,825024
2024,TNACB,GA,2021,861353
2024,TNACB,GA,2022,876581
2024,TNACB,GA,2023,947955
2024,TNACB,GA,2024,934321
2024,TNASB,GA,2020,818952
2024,TNASB,GA,2021,854810
2024,TNASB,GA,2022,867985
2024,TNASB,GA,2023,936736
2024,TNASB,GA,2024,923610
2024,TNCCB,GA,2020,227167
2024,TNCCB,GA,2021,236483
2024,TNCCB,GA,2022,253134
2024,TNCCB,GA,2023,253605
2024,TNCCB,GA,2024,269579
2024,TNCSB,GA,2020,226471
2024,TNCSB,GA,2021,235746
2024,TNCSB,GA,2022,252389
2024,TNCSB,GA,2023,252812
2024,TNCSB,GA,2024,268732
2024,TNICB,GA,2020,528687
2024,TNICB,GA,2021,549596
2024,TNICB,GA,2022,554994
2024,TNICB,GA,2023,540864
2024,TNICB,GA,2024,535767
2024,TNISB,GA,2020,503528
2024,TNISB,GA,2021,527089
2024,TNISB,GA,2022,523409
2024,TNISB,GA,2023,509140
2024,TNISB,GA,2024,504073
2024,TNRCB,GA,2020,335454
2024,TNRCB,GA,2021,343624
2024,TNRCB,GA,2022,361201
2024,TNRCB,GA,2023,337687
2024,TNRCB,GA,2024,361476
2024,TNRSB,GA,2020,332045
2024,TNRSB,GA,2021,340031
2024,TNRSB,GA,2022,356692
2024,TNRSB,GA,2023,333461
2024,TNRSB,GA,2024,357330
2024,TNSCB,GA,2020,1880994
2024,TNSCB,GA,2021,1957676
2024,TNSCB,GA,2022,2000474
2024,TNSCB,GA,2023,2032148
2024,TNSCB,GA,2024,2053745
2024,TNTCB,GA,2020,1916331
2024,TNTCB,GA,2021,1991056
2024,TNTCB,GA,2022,2045910
2024,TNTCB,GA,2023,2080111
2024,TNTCB,GA,2024,2101143
2024,TPOPP,GA,2020,10733
2024,TPOPP,GA,2021,10793
2024,TPOPP,GA,2022,10930
2024,TPOPP,GA,2023,11064
2024,TPOPP,GA,2024,11204
2024,UOICB,GA,2020,0
2024,UOICB,GA,2021,0
2024,UOICB,GA,2022,0
2024,UOICB,GA,2023,0
2024,UOICB,GA,2024,0
2024,UOICP,GA,2020,0
2024,UOICP,GA,2021,0
2024,UOICP,GA,2022,0
2024,UOICP,GA,2023,0
2024,UOICP,GA,2024,0
2024,USICB,GA,2020,0
2024,USICB,GA,2021,0
2024,USICB,GA,2022,0
2024,USICB,GA,2023,0
2024,USICB,GA,2024,0
2024,USICP,GA,2020,0
2024,USICP,GA,2021,0
2024,USICP,GA,2022,0
2024,USICP,GA,2023,0
2024,USICP,GA,2024,0
2024,WDCCB,GA,2020,895
2024,WDCCB,GA,2021,895
2024,WDCCB,GA,2022,895
2024,WDCCB,GA,2023,895
2024,WDCCB,GA,2024,895
2024,WDEIB,GA,2020,20340
2024,WDEIB,GA,2021,24199
2024,WDEIB,GA,2022,23773
2024,WDEIB,GA,2023,23575
2024,WDEIB,GA,2024,23360
2024,WDEXB,GA,2020,19380
2024,WDEXB,GA,2021,22976
2024,WDEXB,GA,2022,26391
2024,WDEXB,GA,2023,26180
2024,WDEXB,GA,2024,24347
2024,WDGBP,GA,2020,999
2024,WDGBP,GA,2021,955
2024,WDGBP,GA,2022,952
2024,WDGBP,GA,2023,1011
2024,WDGBP,GA,2024,1011
2024,WDICB,GA,2020,178006
2024,WDICB,GA,2021,178259
2024,WDICB,GA,2022,186617
2024,WDICB,GA,2023,178672
2024,WDICB,GA,2024,172989
2024,WDPRB,GA,2020,223117
2024,WDPRB,GA,2021,230978
2024,WDPRB,GA,2022,243531
2024,WDPRB,GA,2023,234300
2024,WDPRB,GA,2024,226258
2024,WDRCB,GA,2020,4496
2024,WDRCB,GA,2021,4649
2024,WDRCB,GA,2022,5857
2024,WDRCB,GA,2023,4979
2024,WDRCB,GA,2024,4667
2024,WDRCD,GA,2020,7.04
2024,WDRCD,GA,2021,8.45
2024,WDRCD,GA,2022,13.07
2024,WDRCD,GA,2023,11.95
2024,WDRCD,GA,2024,10.46
2024,WDRCV,GA,2020,12.4
2024,WDRCV,GA,2021,15.4
2024,WDRCV,GA,2022,29.9
2024,WDRCV,GA,2023,23.3
2024,WDRCV,GA,2024,19.1
2024,WDRSB,GA,2020,1758
2024,WDRSB,GA,2021,1818
2024,WDRSB,GA,2022,2290
2024,WDRSB,GA,2023,1947
2024,WDRSB,GA,2024,1825
2024,WDRXB,GA,2020,2738
2024,WDRXB,GA,2021,2831
2024,WDRXB,GA,2022,3567
2024,WDRXB,GA,2023,3032
2024,WDRXB,GA,2024,2842
2024,WDTCB,GA,2020,203737
2024,WDTCB,GA,2021,208001
2024,WDTCB,GA,2022,217141
2024,WDTCB,GA,2023,208120
2024,WDTCB,GA,2024,201910
2024,WSCCB,GA,2020,0
2024,WSCCB,GA,2021,0
2024,WSCCB,GA,2022,0
2024,WSCCB,GA,2023,0
2024,WSCCB,GA,2024,0
2024,WSEIB,GA,2020,3140
2024,WSEIB,GA,2021,3138
2024,WSEIB,GA,2022,2645
2024,WSEIB,GA,2023,3271
2024,WSEIB,GA,2024,3225
2024,WSGBP,GA,2020,54
2024,WSGBP,GA,2021,56
2024,WSGBP,GA,2022,58
2024,WSGBP,GA,2023,56
2024,WSGBP,GA,2024,56
2024,WSICB,GA,2020,3525
2024,WSICB,GA,2021,3355
2024,WSICB,GA,2022,2187
2024,WSICB,GA,2023,2083
2024,WSICB,GA,2024,2009
2024,WSTCB,GA,2020,6665
2024,WSTCB,GA,2021,6493
2024,WSTCB,GA,2022,4832
2024,WSTCB,GA,2023,5354
2024,WSTCB,GA,2024,5234
2024,WWCCB,GA,2020,895
2024,WWCCB,GA,2021,895
2024,WWCCB,GA,2022,895
2024,WWCCB,GA,2023,895
2024,WWCCB,GA,2024,895
2024,WWCCD,GA,2020,7.04
2024,WWCCD,GA,2021,8.45
2024,WWCCD,GA,2022,13.07
2024,WWCCD,GA,2023,11.95
2024,WWCCD,GA,2024,10.46
2024,WWCCV,GA,2020,2.5
2024,WWCCV,GA,2021,3
2024,WWCCV,GA,2022,4.6
2024,WWCCV,GA,2023,4.2
2024,WWCCV,GA,2024,3.7
2024,WWCSB,GA,2020,350
2024,WWCSB,GA,2021,350
2024,WWCSB,GA,2022,350
2024,WWCSB,GA,2023,350
2024,WWCSB,GA,2024,350
2024,WWCXB,GA,2020,545
2024,WWCXB,GA,2021,545
2024,WWCXB,GA,2022,545
2024,WWCXB,GA,2023,545
2024,WWCXB,GA,2024,545
2024,WWEIB,GA,2020,23480
2024,WWEIB,GA,2021,27337
2024,WWEIB,GA,2022,26418
2024,WWEIB,GA,2023,26846
2024,WWEIB,GA,2024,26585
2024,WWEID,GA,2020,1.8
2024,WWEID,GA,2021,2.39
2024,WWEID,GA,2022,2.69
2024,WWEID,GA,2023,2.93
2024,WWEID,GA,2024,2.97
2024,WWEIV,GA,2020,42.4
2024,WWEIV,GA,2021,65.4
2024,WWEIV,GA,2022,71.2
2024,WWEIV,GA,2023,78.6
2024,WWEIV,GA,2024,78.9
2024,WWICB,GA,2020,181532
2024,WWICB,GA,2021,181614
2024,WWICB,GA,2022,188804
2024,WWICB,GA,2023,180755
2024,WWICB,GA,2024,174998
2024,WWICD,GA,2020,2.21
2024,WWICD,GA,2021,2.86
2024,WWICD,GA,2022,3.1
2024,WWICD,GA,2023,3.29
2024,WWICD,GA,2024,3.29
2024,WWICV,GA,2020,353
2024,WWICV,GA,2021,458.2
2024,WWICV,GA,2022,489.8
2024,WWICV,GA,2023,493.8
2024,WWICV,GA,2024,474.8
2024,WWISB,GA,2020,159817
2024,WWISB,GA,2021,159989
2024,WWISB,GA,2022,157927
2024,WWISB,GA,2023,149880
2024,WWISB,GA,2024,144150
2024,WWIXB,GA,2020,21715
2024,WWIXB,GA,2021,21625
2024,WWIXB,GA,2022,30877
2024,WWIXB,GA,2023,30874
2024,WWIXB,GA,2024,30847
2024,WWPRB,GA,2020,229782
2024,WWPRB,GA,2021,237471
2024,WWPRB,GA,2022,248363
2024,WWPRB,GA,2023,239653
2024,WWPRB,GA,2024,231492
2024,WWSCB,GA,2020,185405
2024,WWSCB,GA,2021,189494
2024,WWSCB,GA,2022,186985
2024,WWSCB,GA,2023,179022
2024,WWSCB,GA,2024,172910
2024,WWTCB,GA,2020,210402
2024,WWTCB,GA,2021,214495
2024,WWTCB,GA,2022,221973
2024,WWTCB,GA,2023,213474
2024,WWTCB,GA,2024,207144
2024,WWTCD,GA,2020,2.21
2024,WWTCD,GA,2021,2.86
2024,WWTCD,GA,2022,3.18
2024,WWTCD,GA,2023,3.35
2024,WWTCD,GA,2024,3.33
2024,WWTCV,GA,2020,410.3
2024,WWTCV,GA,2021,541.9
2024,WWTCV,GA,2022,595.5
2024,WWTCV,GA,2023,599.8
2024,WWTCV,GA,2024,576.4
2024,WWTXB,GA,2020,186923
2024,WWTXB,GA,2021,187158
2024,WWTXB,GA,2022,195555
2024,WWTXB,GA,2023,186628
2024,WWTXB,GA,2024,180560
2024,WWTXD,GA,2020,2.27
2024,WWTXD,GA,2021,2.94
2024,WWTXD,GA,2022,3.27
2024,WWTXD,GA,2023,3.43
2024,WWTXD,GA,2024,3.4
2024,WWTXV,GA,2020,367.9
2024,WWTXV,GA,2021,476.5
2024,WWTXV,GA,2022,524.3
2024,WWTXV,GA,2023,521.2
2024,WWTXV,GA,2024,497.5
2024,WXICB,GA,2020,336
2024,WXICB,GA,2021,430
2024,WXICB,GA,2022,507
2024,WXICB,GA,2023,352
2024,WXICB,GA,2024,432
2024,WXICD,GA,2020,26.87
2024,WXICD,GA,2021,31.26
2024,WXICD,GA,2022,40.55
2024,WXICD,GA,2023,36.45
2024,WXICD,GA,2024,36.36
2024,WXICP,GA,2020,61
2024,WXICP,GA,2021,78
2024,WXICP,GA,2022,92
2024,WXICP,GA,2023,63
2024,WXICP,GA,2024,78
2024,WXICV,GA,2020,9
2024,WXICV,GA,2021,13.4
2024,WXICV,GA,2022,20.5
2024,WXICV,GA,2023,12.8
2024,WXICV,GA,2024,15.7
2024,WYCAS,GA,2020,0
2024,WYCAS,GA,2021,0
2024,WYCAS,GA,2022,0
2024,WYCAS,GA,2023,0
2024,WYCAS,GA,2024,0
2024,WYCCB,GA,2020,0
2024,WYCCB,GA,2021,0
2024,WYCCB,GA,2022,0
2024,WYCCB,GA,2023,0
2024,WYCCB,GA,2024,0
2024,WYCCP,GA,2020,0
2024,WYCCP,GA,2021,0
2024,WYCCP,GA,2022,0
2024,WYCCP,GA,2023,0
2024,WYCCP,GA,2024,0
2024,WYEGB,GA,2020,0
2024,WYEGB,GA,2021,0
2024,WYEGB,GA,2022,0
2024,WYEGB,GA,2023,0
2024,WYEGB,GA,2024,0
2024,WYEGP,GA,2020,0
2024,WYEGP,GA,2021,0
2024,WYEGP,GA,2022,0
2024,WYEGP,GA,2023,0
2024,WYEGP,GA,2024,0
2024,WYGBP,GA,2020,0
2024,WYGBP,GA,2021,0
2024,WYGBP,GA,2022,0
2024,WYGBP,GA,2023,0
2024,WYGBP,GA,2024,0
2024,WYICB,GA,2020,0
2024,WYICB,GA,2021,0
2024,WYICB,GA,2022,0
2024,WYICB,GA,2023,0
2024,WYICB,GA,2024,0
2024,WYICP,GA,2020,0
2024,WYICP,GA,2021,0
2024,WYICP,GA,2022,0
2024,WYICP,GA,2023,0
2024,WYICP,GA,2024,0
2024,WYPRB,GA,2020,0
2024,WYPRB,GA,2021,0
2024,WYPRB,GA,2022,0
2024,WYPRB,GA,2023,0
2024,WYPRB,GA,2024,0
2024,WYTCB,GA,2020,0
2024,WYTCB,GA,2021,0
2024,WYTCB,GA,2022,0
2024,WYTCB,GA,2023,0
2024,WYTCB,GA,2024,0
2024,WYTCP,GA,2020,0
2024,WYTCP,GA,2021,0
2024,WYTCP,GA,2022,0
2024,WYTCP,GA,2023,0
2024,WYTCP,GA,2024,0
2024,WYTXB,GA,2020,0
2024,WYTXB,GA,2021,0
2024,WYTXB,GA,2022,0
2024,WYTXB,GA,2023,0
2024,WYTXB,GA,2024,0
2024,WYTXP,GA,2020,0
2024,WYTXP,GA,2021,0
2024,WYTXP,GA,2022,0
2024,WYTXP,GA,2023,0
2024,WYTXP,GA,2024,0
2024,WZEIB,GA,2020,3128
2024,WZEIB,GA,2021,3130
2024,WZEIB,GA,2022,2637
2024,WZEIB,GA,2023,3267
2024,WZEIB,GA,2024,3217
2024,WZTCB,GA,2020,6653
2024,WZTCB,GA,2021,6485
2024,WZTCB,GA,2022,4825
2024,WZTCB,GA,2023,5350
2024,WZTCB,GA,2024,5226
2024,ZWCDP,GA,2020,1786
2024,ZWCDP,GA,2021,1658
2024,ZWCDP,GA,2022,1815
2024,ZWCDP,GA,2023,1738
2024,ZWCDP,GA,2024,1991
2024,ZWHDP,GA,2020,2403
2024,ZWHDP,GA,2021,2502
2024,ZWHDP,GA,2022,2682
2024,ZWHDP,GA,2023,2292
2024,ZWHDP,GA,2024,2388
